"term_id"	"nAnno"	"nGroup"	"nOverlap"	"zscore"	"pvalue"	"adjp"	"term_name"	"term_namespace"	"term_distance"	"members"
"GO:0046483"	752	315	84	1.53	0.056	0.21	"heterocycle metabolic process"	"biological_process"	" 3"	"PF00150,PF00170,PF00171,PF00172,PF04909,PF07859,PF00201,PF03152,PF07926,PF00295,PF08545,PF00266,PF00289,PF07994,PF00320,PF00348,PF00349,PF00331,PF00332,PF02666,PF05690,PF02737,PF00360,PF00389,PF00370,PF00378,PF02765,PF02782,PF02771,PF13851,PF02803,PF01063,PF00488,PF01055,PF01083,PF05834,PF01119,PF01144,PF00501,PF00621,PF00615,PF00616,PF00618,PF01263,PF01253,PF00722,PF00725,PF00728,PF00734,PF00701,PF00704,PF03727,PF01380,PF01442,PF15454,PF00857,PF00884,PF00871,PF00920,PF02065,PF00916,PF01522,PF00933,PF01546,PF00989,PF01553,PF01557,PF05190,PF05192,PF02200,PF05188,PF02311,PF08241,PF01842,PF07716,PF03033,PF04828,PF00128,PF01915,PF00106,PF00108,PF13580,PF08446,PF03145"
"GO:0019296"	44	315	7	1.4	0.058	0.21	"coenzyme M metabolic process"	"biological_process"	" 3"	"PF06087,PF01035,PF03441,PF09302,PF11799,PF00752,PF00817"
"GO:0019295"	44	315	7	1.4	0.058	0.21	"coenzyme M biosynthetic process"	"biological_process"	" 4"	"PF06087,PF01035,PF03441,PF09302,PF11799,PF00752,PF00817"
"GO:0051171"	70	315	10	1.3	0.072	0.26	"regulation of nitrogen compound metabolic process"	"biological_process"	" 4"	"PF02686,PF00487,PF04083,PF00657,PF01534,PF01592,PF04724,PF01764,PF02450,PF02544"
"GO:0019219"	70	315	10	1.3	0.072	0.26	"regulation of nucleobase-containing compound metabolic process"	"biological_process"	" 5"	"PF02686,PF00487,PF04083,PF00657,PF01534,PF01592,PF04724,PF01764,PF02450,PF02544"
"GO:0080090"	122	315	16	1.29	0.079	0.27	"regulation of primary metabolic process"	"biological_process"	" 4"	"PF02560,PF02686,PF06293,PF00487,PF04083,PF11744,PF00657,PF01384,PF01534,PF01592,PF01645,PF04724,PF01764,PF01755,PF02450,PF02544"
"GO:0046677"	63	315	9	1.24	0.08	0.27	"response to antibiotic"	"biological_process"	" 4"	"PF03137,PF00230,PF00324,PF06472,PF01226,PF00664,PF04632,PF01733,PF06027"
"GO:0006725"	786	315	86	1.33	0.082	0.28	"cellular aromatic compound metabolic process"	"biological_process"	" 3"	"PF00150,PF00170,PF00171,PF00172,PF04909,PF07859,PF00201,PF03152,PF07926,PF03222,PF00295,PF08545,PF00266,PF00289,PF07994,PF00320,PF00348,PF00349,PF00331,PF00332,PF02666,PF05690,PF02737,PF00360,PF00389,PF00370,PF00378,PF02765,PF02782,PF02771,PF02803,PF01063,PF00488,PF01055,PF01083,PF05834,PF01119,PF01144,PF02872,PF00501,PF00621,PF00615,PF00616,PF00618,PF01263,PF01253,PF00722,PF00725,PF00728,PF00734,PF00701,PF00704,PF03727,PF01380,PF01442,PF15454,PF00857,PF00884,PF00871,PF00920,PF02065,PF00916,PF01522,PF00933,PF01546,PF00989,PF01553,PF01557,PF05190,PF05192,PF02200,PF05188,PF02311,PF08241,PF01842,PF07716,PF13520,PF03033,PF04828,PF00128,PF01915,PF00106,PF00108,PF13580,PF08446,PF03145"
"GO:0006793"	280	315	33	1.22	0.095	0.32	"phosphorus metabolic process"	"biological_process"	" 3"	"PF00150,PF00233,PF03152,PF00295,PF08545,PF00349,PF00331,PF00332,PF00370,PF02765,PF02782,PF01055,PF00512,PF02877,PF00620,PF00615,PF01263,PF00722,PF00728,PF00734,PF00704,PF03727,PF01380,PF02065,PF01522,PF00933,PF03972,PF13426,PF03033,PF00128,PF01915,PF13580,PF03145"
"GO:0050790"	41	315	6	1.07	0.097	0.32	"regulation of catalytic activity"	"biological_process"	" 3"	"PF11744,PF01384,PF03824,PF01534,PF01592,PF07819"
"GO:1901360"	815	315	88	1.2	0.1	0.33	"organic cyclic compound metabolic process"	"biological_process"	" 3"	"PF00150,PF00170,PF00171,PF00172,PF04909,PF07859,PF00201,PF03152,PF07926,PF03222,PF00295,PF08545,PF00266,PF00289,PF07994,PF00320,PF00348,PF00349,PF00331,PF00332,PF02666,PF05690,PF02737,PF00360,PF00389,PF00370,PF00378,PF02765,PF02782,PF02771,PF13851,PF02803,PF01063,PF00488,PF01055,PF01083,PF05834,PF01119,PF01144,PF02872,PF00501,PF00621,PF00615,PF00616,PF00618,PF01263,PF01253,PF00722,PF00725,PF00728,PF00734,PF00701,PF00704,PF03727,PF01380,PF00849,PF01442,PF15454,PF00857,PF00884,PF00871,PF00920,PF02065,PF00916,PF01522,PF00933,PF01546,PF00989,PF01553,PF01557,PF05190,PF05192,PF02200,PF05188,PF02311,PF08241,PF01842,PF07716,PF13520,PF03033,PF04828,PF00128,PF01915,PF00106,PF00108,PF13580,PF08446,PF03145"
"GO:1901362"	291	315	34	1.19	0.1	0.33	"organic cyclic compound biosynthetic process"	"biological_process"	" 4"	"PF00150,PF03152,PF03222,PF00295,PF08545,PF00348,PF00349,PF00331,PF00332,PF00370,PF02782,PF13851,PF01055,PF00615,PF01263,PF01253,PF00722,PF00728,PF00734,PF00704,PF03727,PF01380,PF00849,PF01442,PF15454,PF02065,PF01522,PF00933,PF13520,PF03033,PF00128,PF01915,PF13580,PF03145"
"GO:0065009"	42	315	6	1.01	0.11	0.33	"regulation of molecular function"	"biological_process"	" 2"	"PF11744,PF01384,PF03824,PF01534,PF01592,PF07819"
"GO:0048731"	19	315	3	0.896	0.11	0.33	"system development"	"biological_process"	" 3"	"PF05995,PF00782,PF00102"
"GO:0009636"	67	315	9	1.04	0.11	0.34	"response to toxic substance"	"biological_process"	" 3"	"PF03137,PF00230,PF00324,PF06472,PF01226,PF00664,PF04632,PF01733,PF06027"
"GO:0040008"	27	315	4	0.897	0.11	0.35	"regulation of growth"	"biological_process"	" 3"	"PF01967,PF06463,PF00994,PF02391"
"GO:0009889"	75	315	10	1.07	0.11	0.33	"regulation of biosynthetic process"	"biological_process"	" 4"	"PF02686,PF06202,PF06293,PF00487,PF04083,PF00657,PF01764,PF01755,PF02450,PF02544"
"GO:0006778"	20	315	3	0.8	0.12	0.37	"porphyrin-containing compound metabolic process"	"biological_process"	" 4"	"PF07994,PF00348,PF15454"
"GO:0006396"	52	315	7	0.918	0.13	0.38	"RNA processing"	"biological_process"	" 5"	"PF07926,PF07994,PF02666,PF02737,PF05834,PF00725,PF00916"
"GO:0050896"	474	315	52	0.995	0.14	0.41	"response to stimulus"	"biological_process"	" 1"	"PF00160,PF03137,PF00171,PF00230,PF10744,PF04909,PF07859,PF00201,PF00266,PF00289,PF00324,PF00389,PF00378,PF02771,PF02803,PF01063,PF06367,PF01083,PF01144,PF00501,PF06472,PF01226,PF03583,PF00664,PF00701,PF09637,PF00849,PF02040,PF10163,PF15454,PF00857,PF00884,PF00871,PF00920,PF01546,PF01553,PF01557,PF01612,PF06941,PF07544,PF04632,PF01670,PF01733,PF08241,PF01842,PF05397,PF04828,PF06027,PF00106,PF00108,PF07819,PF03127"
"GO:0031323"	126	315	15	0.845	0.16	0.46	"regulation of cellular metabolic process"	"biological_process"	" 4"	"PF02686,PF06293,PF00487,PF04083,PF11744,PF00657,PF01384,PF01534,PF01592,PF01645,PF04724,PF01764,PF01755,PF02450,PF02544"
"GO:2000112"	72	315	9	0.805	0.16	0.46	"regulation of cellular macromolecule biosynthetic process"	"biological_process"	" 6"	"PF02686,PF06293,PF00487,PF04083,PF00657,PF01764,PF01755,PF02450,PF02544"
"GO:0007275"	31	315	4	0.601	0.18	0.49	"multicellular organismal development"	"biological_process"	" 2"	"PF05995,PF00782,PF04564,PF00102"
"GO:0031326"	74	315	9	0.718	0.18	0.49	"regulation of cellular biosynthetic process"	"biological_process"	" 5"	"PF02686,PF06293,PF00487,PF04083,PF00657,PF01764,PF01755,PF02450,PF02544"
"GO:0006259"	356	315	39	0.834	0.18	0.49	"DNA metabolic process"	"biological_process"	" 5"	"PF00170,PF00171,PF00172,PF04909,PF07859,PF00201,PF00266,PF00289,PF00320,PF00360,PF00389,PF00378,PF02771,PF02803,PF01063,PF01083,PF01144,PF00501,PF00621,PF00616,PF00618,PF00701,PF00857,PF00884,PF00871,PF00920,PF01546,PF00989,PF01553,PF01557,PF02200,PF02311,PF08241,PF01842,PF07716,PF04828,PF00106,PF00108,PF08446"
"GO:0010556"	74	315	9	0.718	0.18	0.49	"regulation of macromolecule biosynthetic process"	"biological_process"	" 5"	"PF02686,PF06293,PF00487,PF04083,PF00657,PF01764,PF01755,PF02450,PF02544"
"GO:0071822"	49	315	6	0.601	0.19	0.52	"protein complex subunit organization"	"biological_process"	" 4"	"PF04882,PF08477,PF00360,PF05841,PF00617,PF00071"
"GO:0006820"	75	315	9	0.675	0.19	0.51	"anion transport"	"biological_process"	" 6"	"PF00155,PF00282,PF02719,PF00494,PF00463,PF00534,PF00551,PF10186,PF02133"
"GO:0034470"	32	315	4	0.534	0.19	0.52	"ncRNA processing"	"biological_process"	" 8"	"PF07926,PF02737,PF05834,PF00725"
"GO:0010468"	85	315	10	0.645	0.2	0.53	"regulation of gene expression"	"biological_process"	" 5"	"PF06293,PF00487,PF04083,PF00616,PF00618,PF00657,PF01764,PF01755,PF02450,PF02544"
"GO:0002376"	25	315	3	0.386	0.22	0.57	"immune system process"	"biological_process"	" 1"	"PF06367,PF00782,PF00102"
"GO:0032268"	42	315	5	0.481	0.22	0.57	"regulation of cellular protein metabolic process"	"biological_process"	" 5"	"PF06293,PF11744,PF01384,PF01645,PF01755"
"GO:0044767"	26	315	3	0.314	0.24	0.61	"single-organism developmental process"	"biological_process"	" 2"	"PF00782,PF04564,PF00102"
"GO:0051174"	43	315	5	0.425	0.24	0.6	"regulation of phosphorus metabolic process"	"biological_process"	" 5"	"PF11744,PF01384,PF01534,PF01592,PF01645"
"GO:0019220"	43	315	5	0.425	0.24	0.6	"regulation of phosphate metabolic process"	"biological_process"	" 6"	"PF11744,PF01384,PF01534,PF01592,PF01645"
"GO:0048856"	35	315	4	0.343	0.25	0.61	"anatomical structure development"	"biological_process"	" 2"	"PF05995,PF00782,PF04564,PF00102"
"GO:1901361"	35	315	4	0.343	0.25	0.61	"organic cyclic compound catabolic process"	"biological_process"	" 4"	"PF07994,PF05690,PF02765,PF02872"
"GO:0007010"	35	315	4	0.343	0.25	0.61	"cytoskeleton organization"	"biological_process"	" 4"	"PF05841,PF00566,PF00795,PF00120"
"GO:0036211"	62	315	7	0.422	0.25	0.61	"protein modification process"	"biological_process"	" 5"	"PF00403,PF01212,PF00710,PF01274,PF01544,PF04568,PF02535"
"GO:0006464"	62	315	7	0.422	0.25	0.61	"cellular protein modification process"	"biological_process"	" 6"	"PF00403,PF01212,PF00710,PF01274,PF01544,PF04568,PF02535"
"GO:0016051"	119	315	13	0.452	0.26	0.62	"carbohydrate biosynthetic process"	"biological_process"	" 4"	"PF05577,PF00326,PF05653,PF00462,PF02902,PF00648,PF01432,PF02127,PF10262,PF02190,PF00026,PF00082,PF00085"
"GO:0034220"	27	315	3	0.245	0.26	0.62	"ion transmembrane transport"	"biological_process"	" 6"	"PF00282,PF00463,PF12658"
"GO:1901606"	27	315	3	0.245	0.26	0.62	"alpha-amino acid catabolic process"	"biological_process"	" 9"	"PF05690,PF01095,PF02872"
"GO:0042822"	36	315	4	0.283	0.27	0.62	"pyridoxal phosphate metabolic process"	"biological_process"	" 4"	"PF00233,PF00512,PF00620,PF13426"
"GO:0009061"	36	315	4	0.283	0.27	0.62	"anaerobic respiration"	"biological_process"	" 6"	"PF04904,PF04106,PF07714,PF00069"
"GO:0042823"	36	315	4	0.283	0.27	0.62	"pyridoxal phosphate biosynthetic process"	"biological_process"	" 6"	"PF00233,PF00512,PF00620,PF13426"
"GO:0044042"	102	315	11	0.369	0.28	0.64	"glucan metabolic process"	"biological_process"	" 5"	"PF05577,PF00326,PF05653,PF02902,PF00648,PF01432,PF02127,PF02190,PF05197,PF00026,PF00082"
"GO:0006073"	102	315	11	0.369	0.28	0.64	"cellular glucan metabolic process"	"biological_process"	" 6"	"PF05577,PF00326,PF05653,PF02902,PF00648,PF01432,PF02127,PF02190,PF05197,PF00026,PF00082"
"GO:0006112"	93	315	10	0.341	0.29	0.64	"energy reserve metabolic process"	"biological_process"	" 5"	"PF05577,PF00326,PF02902,PF00648,PF01432,PF02127,PF02190,PF05197,PF00026,PF00082"
"GO:0005977"	93	315	10	0.341	0.29	0.64	"glycogen metabolic process"	"biological_process"	" 6"	"PF05577,PF00326,PF02902,PF00648,PF01432,PF02127,PF02190,PF05197,PF00026,PF00082"
"GO:0048518"	113	315	12	0.329	0.3	0.66	"positive regulation of biological process"	"biological_process"	" 3"	"PF06293,PF00487,PF06367,PF04083,PF11744,PF00657,PF04479,PF01645,PF01764,PF01755,PF02450,PF02544"
"GO:0042440"	38	315	4	0.169	0.31	0.67	"pigment metabolic process"	"biological_process"	" 3"	"PF07994,PF00348,PF01442,PF15454"
"GO:0043623"	29	315	3	0.114	0.31	0.67	"cellular protein complex assembly"	"biological_process"	" 6"	"PF04882,PF00360,PF05841"
"GO:0009987"	2428	315	239	0.413	0.32	0.68	"cellular process"	"biological_process"	" 1"	"PF00160,PF00164,PF13640,PF00150,PF00189,PF00170,PF00171,PF00172,PF00174,PF00175,PF06087,PF00233,PF10744,PF04904,PF04909,PF07859,PF02558,PF00201,PF03152,PF07926,PF02627,PF08477,PF03222,PF00295,PF07933,PF08545,PF08546,PF09111,PF00266,PF02602,PF00282,PF00289,PF08501,PF03200,PF05577,PF07992,PF07994,PF00320,PF00326,PF05648,PF00348,PF00349,PF00331,PF00332,PF02666,PF02668,PF07955,PF05690,PF08613,PF02737,PF02738,PF00360,PF05653,PF00355,PF00389,PF00370,PF00378,PF00441,PF02765,PF01019,PF02782,PF01035,PF02770,PF02771,PF00403,PF02826,PF13851,PF01008,PF03441,PF03446,PF01095,PF00463,PF00465,PF03435,PF02803,PF00459,PF01063,PF06367,PF00488,PF03404,PF00478,PF01055,PF01083,PF06371,PF00512,PF09302,PF01073,PF01077,PF05841,PF05834,PF01118,PF01119,PF01144,PF01149,PF03460,PF02872,PF00501,PF03453,PF02877,PF03454,PF04082,PF00566,PF02902,PF00578,PF00620,PF00621,PF01180,PF00615,PF00616,PF00617,PF00618,PF04106,PF00648,PF01210,PF01212,PF01243,PF03583,PF05995,PF00667,PF11799,PF01263,PF01266,PF01253,PF00722,PF00724,PF00725,PF01283,PF00728,PF00710,PF01274,PF07156,PF00743,PF00730,PF00732,PF00734,PF00701,PF00704,PF07247,PF03720,PF03721,PF00795,PF03727,PF00752,PF00781,PF09637,PF00775,PF01380,PF00817,PF01412,PF01442,PF01432,PF02040,PF10163,PF15454,PF00857,PF04444,PF00884,PF00871,PF11960,PF00920,PF02065,PF00916,PF00941,PF01522,PF00933,PF01544,PF01545,PF01546,PF02127,PF08022,PF08030,PF08031,PF13241,PF01593,PF02190,PF00984,PF01565,PF00989,PF01553,PF01557,PF01625,PF01612,PF12658,PF01645,PF01648,PF05190,PF07544,PF05192,PF05197,PF05199,PF04568,PF12740,PF03972,PF07500,PF02200,PF05188,PF04636,PF10417,PF01670,PF02324,PF02311,PF01735,PF08240,PF08241,PF13426,PF01799,PF02390,PF00026,PF01756,PF01786,PF01842,PF07714,PF07716,PF05397,PF13520,PF03033,PF00067,PF00069,PF04828,PF00080,PF00082,PF00070,PF00071,PF00120,PF00128,PF00136,PF03060,PF01915,PF05401,PF00106,PF00107,PF00108,PF07819,PF13580,PF07847,PF03127,PF02535,PF08446,PF03145"
"GO:0009063"	30	315	3	0.0522	0.33	0.71	"cellular amino acid catabolic process"	"biological_process"	" 5"	"PF05690,PF01095,PF02872"
"GO:0044264"	107	315	11	0.199	0.34	0.72	"cellular polysaccharide metabolic process"	"biological_process"	" 5"	"PF05577,PF00326,PF05653,PF02902,PF00648,PF01432,PF02127,PF02190,PF05197,PF00026,PF00082"
"GO:0006807"	1003	315	100	0.323	0.35	0.72	"nitrogen compound metabolic process"	"biological_process"	" 2"	"PF00164,PF00150,PF00189,PF00170,PF00171,PF00172,PF04909,PF07859,PF00201,PF03152,PF07926,PF03222,PF00295,PF08545,PF00266,PF00289,PF03200,PF07994,PF00320,PF00348,PF00349,PF00331,PF00332,PF02666,PF05690,PF02737,PF00360,PF00389,PF08603,PF00370,PF00378,PF02765,PF02782,PF02771,PF01095,PF02803,PF01063,PF00488,PF01055,PF01083,PF05834,PF01119,PF01144,PF02872,PF00501,PF00621,PF01180,PF00615,PF00616,PF00618,PF01263,PF01253,PF00722,PF00725,PF01283,PF00728,PF00719,PF07156,PF00734,PF00701,PF00704,PF03727,PF01380,PF01442,PF15454,PF00857,PF00884,PF00871,PF00920,PF02065,PF00916,PF01522,PF00933,PF01546,PF06831,PF00989,PF01553,PF01557,PF05190,PF05192,PF12740,PF02200,PF05188,PF04636,PF02311,PF01735,PF08241,PF02390,PF01842,PF07716,PF13520,PF03033,PF04828,PF00128,PF01915,PF00106,PF00108,PF13580,PF08446,PF03145"
"GO:0009250"	98	315	10	0.165	0.35	0.72	"glucan biosynthetic process"	"biological_process"	" 7"	"PF05577,PF00326,PF05653,PF02902,PF00648,PF01432,PF02127,PF02190,PF00026,PF00082"
"GO:0042592"	31	315	3	-0.00789	0.36	0.72	"homeostatic process"	"biological_process"	" 3"	"PF06325,PF01210,PF01648"
"GO:0090304"	457	315	46	0.27	0.36	0.72	"nucleic acid metabolic process"	"biological_process"	" 4"	"PF00170,PF00171,PF00172,PF04909,PF07859,PF00201,PF07926,PF00266,PF00289,PF07994,PF00320,PF02666,PF02737,PF00360,PF00389,PF00378,PF02771,PF02803,PF01063,PF01083,PF05834,PF01144,PF00501,PF00621,PF00616,PF00618,PF00725,PF00701,PF00857,PF00884,PF00871,PF00920,PF00916,PF01546,PF00989,PF01553,PF01557,PF02200,PF02311,PF08241,PF01842,PF07716,PF04828,PF00106,PF00108,PF08446"
"GO:0044723"	167	315	17	0.206	0.36	0.72	"single-organism carbohydrate metabolic process"	"biological_process"	" 4"	"PF05577,PF00326,PF05653,PF00462,PF02902,PF00648,PF04199,PF01432,PF02127,PF10262,PF02190,PF05197,PF00026,PF02353,PF02421,PF00082,PF00085"
"GO:0051246"	50	315	5	0.0675	0.36	0.72	"regulation of protein metabolic process"	"biological_process"	" 5"	"PF06293,PF11744,PF01384,PF01645,PF01755"
"GO:0042180"	41	315	4	0.00802	0.37	0.72	"cellular ketone metabolic process"	"biological_process"	" 3"	"PF00160,PF05690,PF07247,PF03145"
"GO:0022402"	41	315	4	0.00802	0.37	0.72	"cell cycle process"	"biological_process"	" 3"	"PF05648,PF01149,PF00730,PF13241"
"GO:0043412"	99	315	10	0.13	0.37	0.72	"macromolecule modification"	"biological_process"	" 4"	"PF00403,PF05834,PF00616,PF00618,PF01212,PF00710,PF01274,PF01544,PF04568,PF02535"
"GO:0044765"	280	315	28	0.166	0.38	0.74	"single-organism transport"	"biological_process"	" 2"	"PF00155,PF00282,PF00324,PF02719,PF01008,PF00494,PF03446,PF00463,PF00534,PF03547,PF00551,PF01204,PF00664,PF03600,PF00781,PF01442,PF10186,PF01544,PF01545,PF02133,PF00977,PF12658,PF02265,PF07690,PF01761,PF00083,PF02535,PF08449"
"GO:0043933"	61	315	6	0.0311	0.38	0.74	"macromolecular complex subunit organization"	"biological_process"	" 3"	"PF04882,PF08477,PF00360,PF05841,PF00617,PF00071"
"GO:0046700"	32	315	3	-0.0661	0.38	0.74	"heterocycle catabolic process"	"biological_process"	" 4"	"PF07994,PF05690,PF02765"
"GO:0007049"	42	315	4	-0.043	0.39	0.74	"cell cycle"	"biological_process"	" 3"	"PF05648,PF01149,PF00730,PF13241"
"GO:0009116"	52	315	5	-0.0255	0.39	0.74	"nucleoside metabolic process"	"biological_process"	" 4"	"PF00488,PF01119,PF05190,PF05192,PF05188"
"GO:0005978"	91	315	9	0.0558	0.39	0.74	"glycogen biosynthetic process"	"biological_process"	" 8"	"PF05577,PF00326,PF02902,PF00648,PF01432,PF02127,PF02190,PF00026,PF00082"
"GO:0046148"	33	315	3	-0.122	0.4	0.74	"pigment biosynthetic process"	"biological_process"	" 3"	"PF00348,PF01442,PF15454"
"GO:0044270"	33	315	3	-0.122	0.4	0.74	"cellular nitrogen compound catabolic process"	"biological_process"	" 4"	"PF07994,PF05690,PF02765"
"GO:0015849"	62	315	6	-0.0112	0.4	0.74	"organic acid transport"	"biological_process"	" 5"	"PF00155,PF02719,PF00494,PF00534,PF00551,PF10186"
"GO:0046942"	62	315	6	-0.0112	0.4	0.74	"carboxylic acid transport"	"biological_process"	" 6"	"PF00155,PF02719,PF00494,PF00534,PF00551,PF10186"
"GO:1901657"	53	315	5	-0.0707	0.41	0.75	"glycosyl compound metabolic process"	"biological_process"	" 3"	"PF00488,PF01119,PF05190,PF05192,PF05188"
"GO:0015711"	63	315	6	-0.0529	0.41	0.75	"organic anion transport"	"biological_process"	" 5"	"PF00155,PF02719,PF00494,PF00534,PF00551,PF10186"
"GO:0033692"	103	315	10	-0.00365	0.42	0.75	"cellular polysaccharide biosynthetic process"	"biological_process"	" 6"	"PF05577,PF00326,PF05653,PF02902,PF00648,PF01432,PF02127,PF02190,PF00026,PF00082"
"GO:0006139"	580	315	57	0.0972	0.43	0.76	"nucleobase-containing compound metabolic process"	"biological_process"	" 3"	"PF00170,PF00171,PF00172,PF04909,PF07859,PF00201,PF03152,PF07926,PF08545,PF00266,PF00289,PF07994,PF00320,PF02666,PF02737,PF00360,PF00389,PF00378,PF02765,PF02771,PF02803,PF01063,PF00488,PF01083,PF05834,PF01119,PF01144,PF00501,PF00621,PF00615,PF00616,PF00618,PF00725,PF00701,PF01442,PF00857,PF00884,PF00871,PF00920,PF00916,PF01546,PF00989,PF01553,PF01557,PF05190,PF05192,PF02200,PF05188,PF02311,PF08241,PF01842,PF07716,PF04828,PF00106,PF00108,PF08446,PF03145"
"GO:1901565"	54	315	5	-0.115	0.43	0.76	"organonitrogen compound catabolic process"	"biological_process"	" 4"	"PF07994,PF05690,PF08603,PF01095,PF02872"
"GO:0000271"	104	315	10	-0.0363	0.43	0.76	"polysaccharide biosynthetic process"	"biological_process"	" 5"	"PF05577,PF00326,PF05653,PF02902,PF00648,PF01432,PF02127,PF02190,PF00026,PF00082"
"GO:0032502"	45	315	4	-0.189	0.45	0.77	"developmental process"	"biological_process"	" 1"	"PF05995,PF00782,PF04564,PF00102"
"GO:0033013"	35	315	3	-0.23	0.45	0.77	"tetrapyrrole metabolic process"	"biological_process"	" 4"	"PF07994,PF00348,PF15454"
"GO:0051817"	35	315	3	-0.23	0.45	0.77	"modification of morphology or physiology of other organism involved in symbiotic interaction"	"biological_process"	" 4"	"PF08613,PF04142,PF03583"
"GO:0005975"	187	315	18	-0.0445	0.46	0.78	"carbohydrate metabolic process"	"biological_process"	" 3"	"PF05577,PF00326,PF05653,PF00462,PF06371,PF02902,PF00648,PF04199,PF01432,PF02127,PF10262,PF02190,PF05197,PF00026,PF02353,PF02421,PF00082,PF00085"
"GO:0044262"	127	315	12	-0.105	0.47	0.79	"cellular carbohydrate metabolic process"	"biological_process"	" 3"	"PF05577,PF00326,PF05653,PF06371,PF02902,PF00648,PF01432,PF02127,PF02190,PF05197,PF00026,PF00082"
"GO:0009057"	36	315	3	-0.282	0.47	0.79	"macromolecule catabolic process"	"biological_process"	" 4"	"PF08603,PF01612,PF05197"
"GO:0016054"	36	315	3	-0.282	0.47	0.79	"organic acid catabolic process"	"biological_process"	" 4"	"PF05690,PF01095,PF02872"
"GO:0046395"	36	315	3	-0.282	0.47	0.79	"carboxylic acid catabolic process"	"biological_process"	" 6"	"PF05690,PF01095,PF02872"
"GO:0071704"	1544	315	150	-0.00769	0.48	0.79	"organic substance metabolic process"	"biological_process"	" 2"	"PF00160,PF00164,PF00150,PF00189,PF00170,PF00171,PF00172,PF06087,PF00233,PF04904,PF04909,PF07859,PF00201,PF03152,PF07926,PF08477,PF03222,PF00295,PF08545,PF00266,PF00289,PF05577,PF07994,PF00320,PF00326,PF00348,PF00349,PF00331,PF00332,PF02666,PF05690,PF02737,PF00360,PF05653,PF00389,PF08603,PF00370,PF00378,PF02765,PF02782,PF01035,PF02771,PF00403,PF13851,PF03441,PF01095,PF00462,PF02803,PF00459,PF01063,PF00488,PF01055,PF01083,PF06371,PF00512,PF09302,PF05834,PF01119,PF01144,PF02872,PF00501,PF02877,PF02902,PF00620,PF00621,PF01180,PF00615,PF00616,PF00617,PF00618,PF04106,PF00648,PF01212,PF04199,PF11799,PF01263,PF01253,PF00722,PF00725,PF01283,PF00728,PF00710,PF01274,PF07156,PF00734,PF00701,PF00704,PF07247,PF03727,PF00752,PF01380,PF00817,PF00849,PF01442,PF01432,PF15454,PF00857,PF00884,PF01465,PF00871,PF00920,PF02065,PF00916,PF01522,PF00933,PF01544,PF01546,PF02127,PF06831,PF13241,PF10262,PF02190,PF00989,PF01553,PF01557,PF01612,PF05190,PF05192,PF05197,PF04568,PF12740,PF03972,PF02200,PF05188,PF04636,PF02311,PF01735,PF08241,PF13426,PF02390,PF00026,PF02353,PF01842,PF02421,PF07716,PF13520,PF03033,PF04828,PF00082,PF00085,PF00071,PF00128,PF01915,PF05401,PF00106,PF00108,PF13580,PF02535,PF08446,PF03145"
"GO:0042221"	138	315	13	-0.121	0.48	0.79	"response to chemical stimulus"	"biological_process"	" 2"	"PF03137,PF00230,PF00324,PF06472,PF01226,PF00664,PF10163,PF15454,PF01612,PF06941,PF04632,PF01733,PF06027"
"GO:0034637"	108	315	10	-0.164	0.48	0.79	"cellular carbohydrate biosynthetic process"	"biological_process"	" 4"	"PF05577,PF00326,PF05653,PF02902,PF00648,PF01432,PF02127,PF02190,PF00026,PF00082"
"GO:0005976"	119	315	11	-0.178	0.49	0.8	"polysaccharide metabolic process"	"biological_process"	" 4"	"PF05577,PF00326,PF05653,PF02902,PF00648,PF01432,PF02127,PF02190,PF05197,PF00026,PF00082"
"GO:0042181"	37	315	3	-0.333	0.49	0.8	"ketone biosynthetic process"	"biological_process"	" 4"	"PF00160,PF07247,PF03145"
"GO:0044707"	89	315	8	-0.236	0.5	0.81	"single-multicellular organism process"	"biological_process"	" 2"	"PF05841,PF05995,PF00735,PF00782,PF10163,PF15454,PF04564,PF00102"
"GO:0010467"	120	315	11	-0.208	0.5	0.81	"gene expression"	"biological_process"	" 4"	"PF07926,PF08477,PF07994,PF02666,PF02737,PF05834,PF00617,PF00725,PF00916,PF13241,PF00071"
"GO:0019439"	48	315	4	-0.327	0.51	0.81	"aromatic compound catabolic process"	"biological_process"	" 4"	"PF07994,PF05690,PF02765,PF02872"
"GO:0044712"	39	315	3	-0.43	0.53	0.82	"single-organism catabolic process"	"biological_process"	" 3"	"PF05690,PF01095,PF02872"
"GO:0009072"	49	315	4	-0.37	0.53	0.82	"aromatic amino acid family metabolic process"	"biological_process"	" 4"	"PF03222,PF05690,PF02872,PF13520"
"GO:0022900"	39	315	3	-0.43	0.53	0.82	"electron transport chain"	"biological_process"	" 4"	"PF01412,PF07714,PF00069"
"GO:0044282"	39	315	3	-0.43	0.53	0.82	"small molecule catabolic process"	"biological_process"	" 4"	"PF05690,PF01095,PF02872"
"GO:0006412"	39	315	3	-0.43	0.53	0.82	"translation"	"biological_process"	" 5"	"PF08477,PF00617,PF00071"
