"term_id"	"nAnno"	"nGroup"	"nOverlap"	"zscore"	"pvalue"	"adjp"	"term_name"	"term_namespace"	"term_distance"	"members"
"GO:0044710"	1076	104	32	-0.535	0.66	0.73	"single-organism metabolic process"	"biological_process"	" 2"	"PF00160,PF00180,PF06052,PF06087,PF08491,PF07992,PF00326,PF00329,PF00346,PF05693,PF00384,PF00443,PF08718,PF09326,PF01058,PF01073,PF01266,PF01267,PF05970,PF00707,PF15454,PF02127,PF02187,PF05198,PF04716,PF07714,PF00069,PF00082,PF10588,PF00141,PF00142,PF05496"
"GO:0044403"	177	104	4	-0.737	0.68	0.75	"symbiosis, encompassing mutualism through parasitism"	"biological_process"	" 3"	"PF08613,PF03604,PF08122,PF04800"
"GO:0006996"	346	104	9	-0.679	0.69	0.75	"organelle organization"	"biological_process"	" 3"	"PF00170,PF00320,PF06221,PF05743,PF05920,PF01285,PF10297,PF01729,PF01769"
"GO:0051641"	152	104	3	-0.885	0.73	0.78	"cellular localization"	"biological_process"	" 2"	"PF06248,PF05743,PF06415"
"GO:0005975"	187	104	4	-0.855	0.73	0.78	"carbohydrate metabolic process"	"biological_process"	" 3"	"PF00326,PF05837,PF02127,PF00082"
"GO:0009059"	295	104	7	-0.854	0.74	0.79	"macromolecule biosynthetic process"	"biological_process"	" 4"	"PF08477,PF00326,PF00617,PF02127,PF00082,PF00071,PF00141"
"GO:0019222"	158	104	3	-0.958	0.76	0.8	"regulation of metabolic process"	"biological_process"	" 3"	"PF06202,PF00618,PF07819"
"GO:0044723"	167	104	3	-1.06	0.79	0.83	"single-organism carbohydrate metabolic process"	"biological_process"	" 4"	"PF00326,PF02127,PF00082"
"GO:0034645"	282	104	6	-1.08	0.81	0.85	"cellular macromolecule biosynthetic process"	"biological_process"	" 4"	"PF08477,PF00326,PF00617,PF02127,PF00082,PF00071"
"GO:0071840"	578	104	14	-1.18	0.85	0.88	"cellular component organization or biogenesis"	"biological_process"	" 1"	"PF00170,PF08477,PF09111,PF00320,PF06221,PF05743,PF05920,PF00617,PF01285,PF10297,PF00957,PF01729,PF01769,PF00071"
"GO:0044281"	419	104	9	-1.32	0.88	0.9	"small molecule metabolic process"	"biological_process"	" 3"	"PF00160,PF00443,PF08718,PF01267,PF05970,PF00707,PF15454,PF02187,PF05198"
"GO:1901564"	545	104	12	-1.46	0.91	0.93	"organonitrogen compound metabolic process"	"biological_process"	" 3"	"PF00343,PF00370,PF02782,PF02806,PF02922,PF01267,PF00707,PF15469,PF15454,PF02187,PF05198,PF00128"
"GO:0043436"	220	104	3	-1.61	0.93	0.94	"oxoacid metabolic process"	"biological_process"	" 5"	"PF08718,PF00707,PF05198"
"GO:0006082"	224	104	3	-1.65	0.94	0.94	"organic acid metabolic process"	"biological_process"	" 3"	"PF08718,PF00707,PF05198"
